#{"t_start": 1707175045.1665442, "env_id": "Radar-v0"}
r,l,t
42,44,203.693254
35,38,204.016782
46,43,204.097058
44,40,204.178689
47,40,204.374422
4,43,204.483228
37,44,204.581804
18,40,204.79559
41,44,204.937819
22,41,205.049464
78,44,205.290575
64,37,205.390187
63,47,205.504435
18,43,205.717863
65,40,205.837135
42,40,205.947863
51,44,206.194296
74,48,206.297187
47,47,206.412275
19,45,206.624872
52,44,206.72677
24,39,206.844559
34,40,207.034441
31,34,207.124249
36,36,207.208963
43,41,207.461637
45,39,207.563825
46,50,207.690371
69,44,207.918334
37,39,208.020857
55,41,208.13596
45,40,208.348543
41,50,208.469444
73,47,208.595618
33,43,208.836934
51,39,208.939102
59,47,209.057045
38,34,209.249839
42,47,209.386181
66,41,209.500722
51,41,209.805585
42,41,209.877732
78,47,209.970214
66,41,210.149017
82,46,210.266169
74,44,210.408054
35,37,210.628043
41,41,210.756872
59,40,210.88679
35,43,211.114167
23,44,211.217759
32,41,211.315
59,40,211.51402
67,44,211.636245
55,41,211.745279
83,47,211.978505
59,46,212.102533
49,44,212.216063
81,50,212.608066
77,43,212.732946
64,38,212.837515
43,40,213.060159
13,43,213.162627
46,41,213.281048
48,42,213.551162
56,50,213.668939
70,44,213.780774
60,44,213.99042
39,44,214.12245
44,32,214.217705
34,38,214.462811
26,47,214.591956
39,46,214.714309
62,47,214.978512
75,43,215.087944
41,38,215.200199
80,49,215.432946
62,40,215.533784
56,43,215.640187
25,42,215.918167
27,38,216.011176
50,41,216.125979
75,44,216.344409
39,43,216.448475
65,41,216.536279
39,38,216.728268
45,46,216.866589
54,43,216.981443
57,47,217.21861
61,42,217.331216
38,41,217.43859
70,45,217.676992
57,37,217.774285
68,43,217.901363
42,30,218.098276
21,46,218.227138
51,44,218.350236
60,35,218.452638
25,43,218.664792
46,35,218.745394
23,50,218.844308
44,40,219.04547
57,44,219.171192
56,35,219.267178
63,41,219.479877
53,41,219.598932
32,41,219.718842
11,40,219.93879
42,41,220.038959
38,44,220.153085
29,36,220.347645
49,38,220.44635
75,43,220.554175
73,44,220.791861
54,39,220.900242
75,44,220.997544
52,43,221.192635
62,37,221.308238
65,50,221.432138
70,47,221.667832
66,47,221.787038
58,44,221.91461
22,42,222.141535
50,44,222.227935
38,41,222.306254
53,46,222.524551
47,41,222.642558
48,38,222.733706
38,40,222.94762
46,44,223.068672
48,44,223.194628
58,46,223.442799
65,43,223.544104
59,47,223.674836
42,44,224.02523
47,49,224.147084
66,44,224.273837
66,46,224.511173
21,47,224.635323
58,46,224.856105
33,38,224.94491
33,43,225.05518
49,41,225.256433
17,34,225.351391
45,44,225.470975
68,41,225.594097
62,43,225.91399
31,40,226.013341
46,41,226.12643
62,47,226.349676
47,41,226.438611
59,39,226.543937
28,44,226.727744
40,41,226.809604
44,35,226.910298
43,44,227.134941
48,44,227.257394
70,41,227.387725
58,48,227.638805
42,46,227.766643
50,41,227.88734
40,40,228.107687
57,38,228.207938
70,47,228.333427
45,40,228.565676
64,47,228.654912
70,41,228.751789
50,47,228.983077
15,45,229.102597
34,47,229.236913
63,43,229.456825
50,47,229.568274
43,43,229.700172
34,41,229.888978
39,44,229.975659
25,43,230.064061
49,44,230.268979
31,47,230.403017
72,41,230.615018
62,46,230.751604
47,35,230.841634
39,37,230.958927
32,40,231.171425
63,44,231.2801
46,43,231.406918
30,44,231.636711
59,47,231.75327
75,44,231.882104
38,41,232.106805
59,40,232.217977
65,41,232.343491
43,40,232.553258
47,38,232.649155
55,43,232.760212
58,41,232.985848
38,37,233.090157
22,41,233.203542
38,40,233.408321
41,40,233.519507
30,46,233.634138
45,44,234.012801
55,49,234.144246
35,47,234.279108
59,44,234.599118
60,47,234.742008
51,43,234.86425
57,47,235.101256
36,43,235.201768
47,36,235.29629
48,42,235.531025
53,43,235.664112
44,39,235.782854
30,37,236.02106
74,44,236.132916
65,38,236.24431
55,44,236.436852
48,41,236.56163
27,46,236.696258
31,42,236.957932
10,43,237.068759
58,50,237.19848
48,44,237.405885
74,50,237.520548
42,44,237.627284
52,44,237.840408
55,32,237.918543
48,38,238.029531
37,47,238.271459
50,44,238.398297
24,41,238.526812
31,41,238.754325
61,46,238.870035
67,47,239.000033
28,44,239.203767
34,46,239.315774
56,43,239.428671
56,40,239.622029
54,47,239.747922
48,38,239.839776
66,43,240.04199
26,41,240.158567
58,45,240.283489
60,36,240.487613
71,47,240.613604
52,37,240.715536
50,44,240.94192
45,46,241.056342
45,46,241.205294
78,50,241.431589
46,47,241.541584
54,46,241.754176
42,38,241.842023
77,44,241.949683
51,44,242.165331
33,41,242.288697
42,42,242.397716
66,47,242.641695
56,37,242.748233
59,40,242.854959
63,43,243.076302
78,47,243.218122
48,47,243.374788
37,45,243.609337
60,38,243.707076
68,44,243.784495
36,41,243.958591
59,44,244.085554
57,46,244.220269
36,41,244.450543
42,40,244.563156
60,47,244.679061
74,47,244.915343
81,46,245.029489
33,38,245.121485
19,47,245.345317
57,49,245.490458
68,43,245.608424
68,50,245.821183
41,37,245.884848
55,35,245.959183
66,44,246.204907
36,37,246.286304
51,43,246.367953
61,41,246.565178
26,43,246.682221
31,42,246.793636
69,44,247.001559
59,38,247.094787
11,41,247.191821
56,38,247.397369
69,41,247.495341
68,41,247.592746
57,38,247.692373
48,46,247.91124
73,41,248.029197
53,48,248.257336
57,41,248.3712
66,41,248.469476
68,39,248.59026
38,46,248.896879
53,44,249.003411
73,46,249.222321
61,41,249.3379
66,44,249.457486
73,41,249.666695
20,42,249.78554
24,38,249.877346
71,47,250.090406
21,41,250.188535
27,49,250.294936
36,42,250.487296
44,41,250.594343
34,43,250.709402
48,41,250.920551
64,46,251.051462
42,47,251.163907
59,50,251.393029
63,47,251.512147
59,49,251.625533
35,47,251.8462
63,50,251.974684
24,46,252.207161
51,41,252.324723
76,50,252.459255
49,40,252.666014
13,40,252.758725
66,47,252.853114
41,43,253.0598
56,40,253.170619
52,43,253.298552
49,44,253.523926
42,45,253.656285
47,44,253.782738
50,47,254.009866
43,46,254.138919
50,43,254.266997
64,47,254.619972
45,47,254.75203
18,46,254.89168
63,50,255.130642
54,35,255.20456
73,47,255.325696
81,49,255.53814
59,37,255.637734
41,44,255.764367
39,47,255.99537
55,38,256.089025
54,40,256.213606
31,44,256.451897
34,41,256.571607
62,41,256.690556
28,41,256.907301
38,47,257.019355
30,47,257.141241
54,44,257.358831
29,46,257.478382
64,41,257.599937
47,46,257.832353
51,41,257.93726
18,46,258.187026
67,44,258.313591
65,43,258.429451
45,38,258.657858
46,41,258.790118
59,38,258.905071
50,46,259.042961
45,44,259.384814
51,50,259.518918
66,44,259.769589
62,42,259.887782
48,47,260.020859
37,44,260.249338
67,41,260.335238
60,47,260.438107
45,47,260.650647
33,50,260.7906
33,42,260.92054
58,40,261.110644
54,47,261.206039
54,46,261.32226
64,38,261.528749
46,44,261.653675
58,46,261.789096
78,47,262.00146
66,41,262.096057
68,41,262.195295
57,40,262.389538
44,42,262.507747
75,47,262.642268
70,44,262.859822
39,44,262.963439
66,44,263.075368
46,50,263.297336
80,47,263.409317
63,44,263.63936
58,44,263.750654
52,37,263.828806
20,44,264.027507
30,40,264.135478
68,41,264.235586
27,49,264.447648
62,50,264.592724
44,47,264.718524
60,43,264.9005
39,38,265.014426
55,47,265.143683
38,50,265.350635
43,38,265.428786
47,44,265.522002
14,44,265.71451
67,41,265.806298
47,50,265.928425
25,44,266.152707
24,41,266.256211
64,44,266.355371
77,46,266.605529
48,37,266.710764
40,45,266.839081
48,43,267.040723
75,44,267.140291
48,47,267.302025
49,42,267.529761
51,44,267.64372
61,43,267.777649
72,40,267.991523
74,46,268.088619
66,44,268.188461
53,44,268.391202
62,47,268.49413
36,43,268.691923
53,47,268.817029
41,41,268.884654
80,47,269.102071
64,47,269.236338
31,47,269.355839
25,39,269.563506
57,44,269.662958
83,47,269.754716
52,47,269.965407
54,41,270.069882
44,41,270.147681
54,44,270.358164
31,50,270.502635
40,47,270.642952
15,42,270.881673
34,37,270.992854
52,44,271.130316
59,47,271.522552
26,35,271.619767
53,42,271.736122
42,44,271.93934
64,46,272.018268
38,33,272.071615
15,49,272.291423
69,50,272.447618
65,41,272.559466
57,37,272.752368
31,47,272.880606
61,44,273.00544
72,47,273.24032
63,50,273.378274
37,47,273.598792
44,44,273.678918
45,50,273.761785
62,47,273.973282
64,47,274.082272
57,47,274.182391
4,50,274.444323
37,41,274.567538
61,43,274.68404
54,44,274.90514
49,38,275.009917
52,41,275.13728
62,47,275.376743
25,38,275.474532
43,41,275.597563
45,43,275.825881
60,47,275.928731
75,47,276.057729
36,50,276.295782
63,35,276.401895
40,43,276.526123
50,43,276.739737
49,44,276.838383
47,48,277.062524
75,43,277.183574
75,47,277.319631
33,43,277.551095
37,46,277.674156
37,38,277.775602
64,47,277.994781
79,50,278.108454
35,38,278.190128
47,38,278.382954
54,44,278.509845
19,50,278.632385
47,47,278.868915
63,41,278.974329
64,38,279.071255
44,46,279.318198
49,47,279.441054
55,44,279.5633
43,41,279.775417
59,35,279.873819
29,40,279.961751
52,38,280.159357
76,44,280.291164
45,43,280.402257
35,45,280.652247
36,35,280.744722
24,41,280.841022
35,41,280.925177
43,41,281.13873
62,43,281.258901
18,40,281.365303
29,43,281.579083
40,44,281.687027
26,50,281.912176
34,42,282.025763
31,44,282.144739
78,45,282.4144
19,41,282.524807
0,50,282.653133
76,50,282.905998
54,44,283.016153
81,47,283.129946
36,42,283.34384
50,47,283.474169
45,50,283.622153
44,49,283.994331
43,47,284.109556
36,46,284.344294
45,43,284.460349
63,46,284.570377
65,46,284.819385
40,46,284.939254
79,49,285.077044
56,43,285.334962
45,43,285.453308
61,44,285.578161
57,36,285.7701
27,41,285.895232
22,38,286.001416
84,47,286.234462
71,40,286.331794
59,40,286.441721
34,41,286.628954
32,43,286.744915
63,44,286.85971
52,47,287.071241
52,41,287.171797
39,46,287.265093
20,33,287.476024
46,46,287.572963
61,40,287.668442
71,49,287.887292
47,49,288.017635
33,44,288.127718
77,49,288.348248
73,47,288.463954
64,47,288.567721
40,50,288.791945
27,46,288.892405
73,42,289.103727
34,44,289.225469
72,44,289.34295
76,50,289.570534
46,46,289.713015
63,47,289.837306
59,49,290.086525
68,42,290.196126
34,46,290.339323
72,44,290.557003
69,44,290.665434
32,44,290.803715
49,35,290.992232
81,47,291.089631
80,47,291.18967
49,44,291.39638
76,47,291.498523
39,42,291.598078
77,50,291.851634
47,46,291.984535
39,50,292.214587
69,50,292.336804
83,47,292.463817
42,47,292.693198
54,47,292.814185
4,40,292.922204
72,46,293.215481
45,50,293.342809
36,50,293.60058
74,47,293.724661
48,41,293.846751
42,41,294.065395
31,50,294.19101
43,37,294.306266
57,50,294.558706
60,44,294.678387
23,41,294.785599
41,35,294.998643
58,41,295.111853
58,44,295.227016
29,42,295.44348
30,44,295.574961
37,41,295.683885
57,38,295.906172
52,40,296.006305
29,45,296.095679
62,43,296.27847
69,50,296.428454
57,47,296.563063
50,44,296.791411
35,38,296.889622
45,47,297.010041
40,45,297.214939
67,47,297.347268
71,44,297.453377
36,43,297.697455
43,44,297.814844
74,44,297.930101
47,41,298.132097
59,38,298.230713
68,41,298.314396
65,50,298.519085
70,41,298.632086
50,44,298.742988
57,38,298.965253
64,38,299.036372
66,41,299.123125
64,50,299.378236
48,41,299.469769
45,41,299.549501
56,44,299.756696
41,44,299.880319
30,47,299.979282
26,50,300.202205
47,41,300.266277
60,43,300.355057
68,50,300.574634
57,44,300.690892
41,37,300.806283
60,50,301.025552
68,41,301.134006
48,50,301.360695
41,41,301.453228
55,50,301.602014
19,46,301.826758
73,47,301.953033
77,43,302.066906
36,38,302.277059
31,47,302.393112
20,43,302.499692
45,44,302.696172
59,44,302.812085
78,50,302.941417
69,47,303.161814
83,47,303.292874
57,44,303.387163
69,44,303.599979
64,50,303.737808
35,42,303.986006
75,44,304.092633
47,44,304.190881
67,46,304.427874
50,50,304.527003
71,45,304.653831
56,41,304.887074
12,40,304.971071
40,47,305.064512
32,39,305.253683
29,42,305.365033
45,47,305.444185
78,47,305.671696
54,46,305.789472
32,48,305.894718
27,41,306.096477
46,39,306.210377
10,44,306.31223
65,47,306.553318
26,44,306.69953
39,44,306.841952
59,47,307.059287
70,50,307.180997
48,41,307.389873
68,49,307.515948
63,41,307.618066
54,47,307.837849
41,47,307.933922
53,43,307.998893
52,47,308.222261
77,44,308.34932
80,47,308.451197
54,41,308.657448
50,44,308.777093
60,47,308.896352
43,47,309.10395
45,47,309.202637
50,40,309.273464
38,38,309.464956
46,50,309.597989
77,47,309.810071
61,40,309.915952
56,47,310.030648
48,46,310.356592
23,44,310.446289
27,43,310.518707
57,49,310.71829
29,47,310.810023
62,47,310.896815
70,44,311.076694
58,49,311.168755
42,49,311.272202
46,35,311.461297
30,45,311.573495
48,47,311.696026
42,40,311.895854
50,41,312.003988
31,41,312.134322
72,41,312.343309
39,44,312.457013
37,44,312.590629
46,41,312.826809
36,41,312.940631
76,46,313.046144
49,48,313.395712
41,46,313.506173
83,47,313.799501
49,43,313.918905
32,47,314.035379
54,42,314.220891
54,50,314.327399
33,47,314.44328
45,42,314.656719
68,44,314.783806
74,44,314.895304
41,49,315.119526
40,40,315.192823
41,44,315.269501
48,38,315.462094
56,43,315.551995
44,49,315.66502
48,47,315.895918
59,47,316.030447
26,47,316.148119
62,48,316.361965
60,38,316.46054
44,44,316.670681
69,41,316.783944
24,44,316.897141
64,43,317.107041
40,43,317.222814
58,46,317.345631
41,47,317.565862
50,39,317.686015
65,50,317.835073
47,44,318.059711
47,41,318.190322
58,44,318.322069
40,49,318.566387
43,47,318.675542
12,47,318.800085
59,44,319.002448
50,47,319.118478
43,41,319.242294
45,47,319.459835
70,50,319.566628
46,47,319.771971
38,44,319.902869
58,44,320.029839
44,47,320.25079
77,47,320.375517
44,47,320.505989
60,38,320.737658
41,37,320.809029
51,49,320.916132
61,50,321.172271
71,50,321.293664
47,47,321.416092
73,50,321.636464
52,50,321.782108
0,41,321.980802
68,47,322.095568
44,47,322.181935
23,44,322.388557
63,47,322.518862
76,45,322.630057
55,44,322.842126
70,44,322.939624
49,49,323.025864
14,44,323.238375
71,47,323.367919
43,41,323.451583
63,50,323.682181
77,50,323.805335
37,46,324.008999
76,43,324.129246
42,48,324.254499
30,41,324.48147
72,45,324.58995
62,46,324.712076
66,49,324.93324
69,46,325.060898
29,47,325.189129
36,44,325.407322
42,47,325.529297
55,44,325.759491
59,50,325.909523
81,47,326.040677
39,44,326.334585
43,41,326.426131
64,41,326.533796
29,44,326.746364
23,45,326.888349
32,47,327.018498
62,47,327.255257
42,37,327.37423
63,50,327.534984
63,48,327.775576
57,47,327.910113
46,39,328.01475
66,47,328.264002
37,44,328.383555
37,47,328.50469
75,47,328.720495
72,47,328.852906
44,47,329.098704
46,47,329.217498
44,44,329.326368
58,47,329.557999
66,50,329.662171
48,43,329.748934
51,49,329.973557
70,46,330.090813
33,44,330.203142
32,47,330.444891
41,49,330.574089
25,44,330.791069
48,47,330.924207
44,43,331.043707
39,48,331.273393
0,36,331.365093
59,43,331.456219
56,44,331.664873
20,46,331.784811
57,50,331.904083
38,47,332.09672
38,50,332.22943
38,47,332.3595
28,44,332.611262
36,41,332.7228
44,44,332.854892
77,44,333.082122
76,49,333.210478
50,47,333.53113
25,44,333.637366
75,50,333.798414
40,40,333.998396
52,43,334.104169
42,43,334.195186
40,44,334.436746
59,50,334.573921
54,41,334.680702
16,47,334.905109
34,41,335.013098
22,47,335.141991
38,44,335.37148
46,47,335.485894
47,47,335.634578
27,47,335.86041
69,50,335.981211
82,50,336.223725
44,47,336.32907
46,46,336.448045
73,47,336.746903
45,44,336.860346
50,47,336.978567
76,44,337.169624
72,50,337.286389
48,44,337.501745
76,47,337.63709
24,46,337.768551
63,47,337.9969
61,47,338.134599
44,47,338.269155
67,44,338.493861
37,41,338.60748
34,41,338.729108
55,44,338.945832
61,44,339.047538
30,47,339.166772
45,46,339.483317
80,50,339.608392
39,47,339.829166
49,50,339.940506
46,50,340.043156
28,44,340.25181
54,44,340.352019
54,47,340.472285
38,41,340.681071
55,44,340.819211
40,41,340.944325
27,43,341.17724
62,47,341.294165
66,47,341.408361
51,47,341.635191
34,45,341.754771
73,47,341.891948
80,49,342.117517
57,47,342.233122
26,38,342.447268
59,47,342.568692
44,47,342.675122
42,40,342.872645
37,44,342.985634
84,50,343.082909
63,44,343.309808
13,43,343.396783
55,44,343.490713
48,38,343.694078
59,44,343.832605
43,44,343.948953
29,50,344.199664
66,43,344.30365
62,47,344.374798
28,48,344.627718
32,40,344.744656
49,47,344.895773
41,47,345.133477
43,44,345.255318
44,47,345.484239
77,41,345.592793
78,50,345.716648
66,50,345.956325
48,47,346.092942
46,46,346.224896
79,47,346.44109
60,47,346.547066
10,39,346.636999
42,47,346.87059
30,41,346.97384
36,47,347.098982
41,43,347.313119
79,47,347.438074
43,50,347.70479
46,50,347.845694
42,44,347.965566
58,44,348.200448
12,44,348.312791
58,47,348.434535
38,46,348.667906
39,40,348.728648
67,44,348.782915
69,47,348.987889
19,47,349.106681
58,39,349.213155
59,50,349.434368
30,40,349.556556
64,49,349.676545
53,44,349.890115
48,44,349.999094
55,44,350.202456
84,50,350.316203
75,48,350.412064
65,47,350.616539
22,47,350.725005
48,47,350.819536
44,43,351.054122
68,46,351.171539
55,47,351.290555
54,47,351.51262
32,43,351.576212
38,49,351.791828
48,44,351.91019
39,45,351.981483
46,44,352.304393
57,44,352.403629
44,50,352.52193
68,44,352.712438
33,47,352.835937
55,43,352.944759
69,47,353.15686
66,47,353.276712
43,46,353.391707
37,44,353.584233
62,49,353.70699
50,46,353.911564
83,50,354.040063
34,47,354.159958
58,47,354.379925
41,40,354.487563
48,44,354.605581
25,46,354.820165
28,41,354.899837
49,46,354.983348
51,49,355.196121
48,43,355.30258
17,43,355.407885
62,50,355.641025
33,47,355.777588
53,50,356.01043
44,47,356.126251
61,40,356.23226
47,46,356.45446
27,43,356.568151
67,50,356.6984
44,47,356.91099
25,44,357.018955
48,47,357.138585
47,49,357.359293
59,50,357.495344
64,50,357.700328
46,46,357.802463
80,47,357.910867
42,44,358.096489
77,47,358.219731
59,44,358.328466
70,41,358.5167
59,44,358.607867
47,45,358.689469
71,47,358.896673
79,50,359.020803
79,50,359.351502
78,47,359.46531
59,47,359.575063
31,40,359.755408
59,47,359.88287
44,50,360.017245
66,50,360.275578
43,42,360.379947
78,46,360.496794
35,41,360.6876
66,50,360.818336
36,46,360.93425
41,50,361.123864
