#{"t_start": 1707153303.3442564, "env_id": "Radar-v0"}
r,l,t
34.198349,44,129.294788
42.242034,46,129.641638
22.07423,38,129.703423
47.185821,41,129.766136
48.720088,38,129.94945
35.579932,41,130.074781
39.362316,36,130.164811
53.987722,41,130.359361
48.520264,41,130.468338
47.276428,41,130.552366
38.537438,38,130.73321
25.605793,47,130.816906
46.544207,47,130.918598
44.079919,44,131.118479
48.36801,38,131.214603
47.985548,47,131.34414
45.2293,44,131.525769
34.020003,38,131.629765
36.924134,34,131.736527
28.905995,41,131.934041
41.330279,42,132.034755
37.113177,44,132.126445
67.405195,42,132.282596
23.740909,38,132.406258
41.159855,38,132.481204
56.124699,41,132.576826
50.598632,35,132.772423
63.48473,50,132.894151
31.0027,32,132.977298
46.755154,44,133.175677
15.784444,40,133.300654
44.297599,44,133.415469
43.350695,36,133.621251
42.071919,37,133.707968
60.597407,38,133.790637
47.191302,32,133.884948
38.946725,38,134.073473
39.294798,43,134.170719
45.62305,47,134.282372
66.518901,38,134.470076
38.24242,38,134.576527
41.806939,44,134.728919
58.254394,49,134.925344
52.858518,44,135.007274
66.118582,49,135.218205
43.756357,38,135.313498
41.386992,32,135.396399
33.668817,35,135.465394
53.15031,38,135.791121
37.653386,44,135.850705
58.998499,41,135.903953
42.202493,40,136.074878
32.968694,38,136.173787
49.445388,32,136.254153
69.892179,44,136.399727
57.720313,40,136.601271
42.049386,32,136.661406
54.996783,35,136.737445
42.14373,43,136.948427
54.627387,34,137.026414
27.964759,42,137.101676
47.000556,39,137.299577
47.533709,44,137.394439
36.836269,42,137.49315
66.412268,44,137.721185
39.277746,38,137.82968
68.379385,44,137.942241
49.580005,35,138.052387
64.679332,44,138.243953
41.397084,47,138.349055
65.792591,41,138.53104
28.725402,38,138.61117
51.660776,44,138.684372
46.322803,44,138.852219
64.36596,47,138.955714
42.289393,43,139.053445
62.002081,41,139.255207
24.962887,37,139.351227
37.953256,36,139.43185
53.473093,35,139.527489
48.353727,44,139.748379
55.02763,41,139.830683
58.606195,41,139.920879
76.538131,47,140.133985
34.694543,33,140.207719
51.622906,39,140.288126
49.180372,35,140.456883
56.393366,46,140.598333
41.209725,44,140.681302
39.963678,35,140.879442
54.304571,44,140.991679
40.497152,38,141.094913
27.87003,32,141.17222
68.544199,43,141.377206
27.633114,47,141.497086
38.720544,40,141.611444
52.082543,41,141.824578
43.531805,40,141.929524
45.960665,38,142.037186
47.648372,44,142.264863
45.999097,38,142.325829
66.320313,40,142.409668
66.984553,40,142.605013
54.975464,41,142.722605
55.282167,44,142.820518
44.91585,35,143.024326
52.598528,35,143.102777
50.129279,41,143.188592
40.143336,39,143.263573
26.529069,39,143.452229
44.730901,37,143.546433
65.780215,38,143.632668
48.627506,43,143.838251
48.880132,43,143.941218
52.290715,47,144.023714
37.081279,41,144.216138
58.909698,41,144.32132
50.168833,47,144.440948
20.968157,44,144.655798
23.296106,41,144.777853
58.131875,46,144.896943
50.155977,40,145.113608
38.54007,43,145.230164
36.499815,43,145.357424
47.327163,46,145.622621
46.273708,37,145.711852
55.157084,41,145.821861
23.226172,47,146.017503
64.597423,38,146.117831
66.183235,41,146.271249
56.163346,44,146.457775
62.978409,43,146.569225
57.553491,41,146.6742
51.679459,38,146.848396
39.864089,43,146.942051
50.903823,41,147.044375
39.77006,43,147.377687
27.229367,40,147.454602
38.68563,41,147.533324
11.432299,41,147.739727
21.824892,40,147.820638
8.451487,43,147.906064
47.898792,38,148.089586
53.404878,44,148.202802
29.623949,42,148.299097
54.684428,44,148.510232
54.714536,38,148.612344
48.485048,42,148.71406
37.712721,40,148.916581
51.373797,41,149.029315
69.850529,40,149.118798
56.768439,35,149.16672
32.718238,41,149.355052
41.507793,43,149.46713
38.70872,29,149.529965
46.322571,46,149.73455
40.984532,45,149.840788
39.273609,38,149.910066
39.883895,44,150.08559
62.200596,49,150.173673
52.348696,44,150.272316
35.324358,37,150.458009
44.639255,47,150.575385
36.468562,40,150.661353
41.261605,47,150.86906
58.093987,41,150.984622
43.478478,44,151.089097
42.350215,44,151.290342
34.291729,44,151.416888
38.821257,41,151.52573
42.164288,35,151.710952
28.330322,46,151.811944
36.73447,46,151.874681
60.588435,43,152.053888
50.852601,41,152.122227
23.347354,43,152.192198
39.634769,35,152.341875
50.100027,49,152.445223
42.401627,41,152.498908
50.874497,44,152.674418
59.394687,43,152.784366
37.217172,38,152.873151
56.803527,44,153.093696
52.003578,41,153.172758
69.608276,44,153.247614
56.775542,41,153.434573
75.671372,47,153.518131
17.578251,40,153.601641
30.218244,42,153.820082
45.790116,48,153.945529
44.114193,38,154.044961
58.484805,41,154.243681
67.830363,47,154.358719
73.097156,47,154.470257
35.619585,41,154.646373
34.886718,46,154.772322
60.818682,46,154.881489
39.988278,41,155.138434
36.439316,41,155.196326
60.100102,38,155.26642
32.890174,38,155.473194
68.321046,47,155.607875
73.113916,44,155.671973
54.00357,44,155.856243
46.489974,40,155.953952
38.206403,38,156.05892
32.665024,32,156.241852
28.178921,40,156.343354
64.512518,48,156.463434
39.18547,41,156.67508
35.593156,44,156.796523
72.412429,46,156.901456
53.098599,39,157.095116
51.463033,38,157.169543
21.066867,40,157.227221
69.931223,47,157.472498
58.422069,38,157.535976
68.908883,40,157.610176
47.660694,47,157.841969
41.931098,44,157.946436
40.395669,41,158.022823
47.274833,38,158.192699
38.40401,41,158.277925
54.058673,45,158.371385
21.639603,47,158.573526
37.354547,43,158.679314
27.116828,46,158.793866
47.609836,50,159.032008
73.383955,46,159.115587
68.102348,44,159.20263
63.111467,50,159.423122
71.943401,47,159.537749
63.864907,40,159.653168
49.773694,42,159.886212
49.153096,41,159.955491
65.860638,43,160.083222
48.61182,41,160.412093
54.030531,40,160.499127
64.649652,46,160.607073
60.145605,41,160.853305
56.63171,50,160.971784
47.04711,47,161.093905
52.875874,45,161.329215
72.440434,50,161.429525
48.241397,41,161.623621
52.721307,46,161.761648
65.803626,46,161.836345
47.676449,46,162.0238
37.122512,43,162.132575
62.205335,42,162.21926
47.677357,41,162.408544
38.071148,40,162.516069
44.663584,37,162.619846
67.086669,47,162.826905
60.392658,50,162.953025
72.947767,47,163.088554
49.39466,47,163.351686
37.4841,46,163.463964
58.488045,50,163.587527
73.655166,44,163.819932
37.105361,50,163.923094
36.626431,46,164.157067
42.40334,45,164.260267
69.091598,46,164.344093
50.035436,38,164.51398
32.394302,46,164.627658
67.929878,47,164.724369
25.172253,47,164.923912
68.371186,48,165.077032
58.533919,46,165.180125
69.697788,50,165.451045
34.885015,50,165.54379
42.027253,50,165.760507
65.604361,41,165.85813
30.730991,41,165.957873
40.51367,43,166.149656
36.834811,47,166.265445
50.717609,44,166.341781
39.066318,41,166.540967
55.433524,50,166.681676
65.084428,47,166.783189
19.850248,45,166.984004
60.644203,41,167.070886
47.229345,47,167.17166
53.338595,41,167.371628
68.399673,44,167.482262
74.758478,47,167.578013
66.113905,45,167.789229
37.573826,41,167.860675
35.275096,43,167.955495
31.252398,50,168.208467
53.139827,46,168.310081
30.325542,41,168.424507
41.699502,41,168.633116
57.444724,50,168.730179
29.18329,50,168.953825
37.707739,44,169.063081
71.097107,44,169.144123
70.793111,44,169.329979
58.393083,44,169.437127
34.269298,39,169.546348
20.871153,46,169.757908
54.382708,37,169.850888
49.253711,50,169.955679
63.072531,47,170.143307
28.589242,44,170.233361
42.088803,46,170.336866
47.704213,47,170.55698
39.314746,50,170.668587
45.995964,44,170.733575
16.000475,44,170.921841
44.346972,41,171.019677
47.787376,49,171.137081
50.249302,50,171.363556
53.906966,43,171.444261
61.133487,48,171.637367
36.126071,41,171.734961
64.122134,47,171.831464
65.765213,43,172.029662
61.71553,46,172.097965
76.9025,50,172.188195
26.054322,44,172.378182
45.703415,50,172.508829
33.006136,46,172.63205
43.368,49,172.818079
55.478215,47,172.892571
46.831272,44,173.069999
19.547331,46,173.176601
40.162721,46,173.276113
54.071358,47,173.507445
23.193451,45,173.595896
66.546446,44,173.707618
58.969407,47,173.918587
54.041079,49,174.012738
26.641578,41,174.097075
59.194539,47,174.309374
56.389697,44,174.410306
36.145992,44,174.527848
30.906461,43,174.762265
60.05463,50,174.895252
59.710939,47,175.103792
51.154721,42,175.238883
59.370005,47,175.387343
37.42613,49,175.764574
69.44255,47,175.88011
73.432025,50,176.010633
39.187563,43,176.215875
57.673838,47,176.329242
54.499689,50,176.468099
51.367596,46,176.675456
30.667159,47,176.747529
52.053458,44,176.937375
41.699348,38,177.038419
32.092417,44,177.160344
26.386085,44,177.381992
21.259479,47,177.502915
24.600492,44,177.632741
67.565494,47,177.853679
50.976729,49,177.993125
47.646538,44,178.116139
31.54371,41,178.327654
57.565655,37,178.431379
46.449492,46,178.548339
55.705473,47,178.790592
58.267991,44,178.90679
44.188945,47,179.039548
27.995848,45,179.247022
43.610252,44,179.351537
73.815984,49,179.484935
50.958675,44,179.695347
51.914256,45,179.812512
46.704199,50,180.049677
73.389636,47,180.15545
22.695522,47,180.244207
43.021707,46,180.447094
25.324426,48,180.550466
10.934595,50,180.635211
41.313992,38,180.827197
31.063424,44,180.933644
57.873733,45,181.016455
61.480889,43,181.222613
53.334521,47,181.333442
36.31979,42,181.43265
56.198921,47,181.620747
46.689764,47,181.724878
69.646376,41,181.791059
38.346041,44,182.049927
25.721635,50,182.169432
29.003669,43,182.360677
42.211075,45,182.475056
57.599424,44,182.561142
69.734137,43,182.748466
49.90838,46,182.878142
63.38565,50,182.961133
53.482746,44,183.176397
30.224989,50,183.285076
70.243823,41,183.379549
67.965494,44,183.595543
58.726068,44,183.737942
49.10375,43,183.822809
29.291391,44,184.036261
65.014796,44,184.150982
39.49339,47,184.236569
52.867684,47,184.448762
74.809444,44,184.565888
55.277399,44,184.891864
29.654695,40,184.998749
50.112141,43,185.103379
41.483806,38,185.220103
46.214981,44,185.430072
56.318376,47,185.556759
44.015383,44,185.777678
38.008478,44,185.897907
55.186003,41,185.992662
21.869978,41,186.211674
64.078184,44,186.338735
25.933437,43,186.424214
17.094409,41,186.646259
74.557226,47,186.772769
59.192509,41,186.876386
71.951894,49,187.097833
60.483318,46,187.228065
58.110371,47,187.357957
70.451298,41,187.628162
44.362738,46,187.727602
58.289051,50,187.824858
56.944568,44,188.041
41.844229,43,188.14202
66.605286,47,188.21143
46.705693,41,188.404296
32.874643,50,188.522508
38.153912,35,188.594718
54.118042,44,188.800763
22.331271,47,188.924392
59.372285,50,189.156597
37.867853,47,189.274361
40.609179,50,189.387734
50.56464,38,189.587293
41.064025,45,189.708068
42.469017,44,189.813038
57.029331,50,190.022127
42.565301,47,190.138173
48.099046,44,190.241848
28.419372,47,190.446493
39.483796,47,190.560537
49.309483,44,190.646319
44.239696,38,190.83248
28.893652,49,190.947294
60.739347,45,191.022753
38.042736,44,191.228708
51.752632,41,191.315778
56.718996,47,191.42317
24.781117,43,191.615002
36.578778,49,191.743289
59.817606,44,191.930538
17.499459,47,192.04052
53.806232,44,192.149396
38.433896,47,192.37477
42.273735,46,192.481362
59.125615,50,192.593534
34.333472,47,192.814746
37.692305,47,192.942431
59.981841,41,193.045883
55.391284,41,193.251584
46.614792,50,193.356865
53.909479,47,193.560542
39.049995,50,193.691505
2.292918,41,193.796614
54.665128,47,194.029071
48.077492,47,194.157388
40.634562,47,194.265279
38.436776,41,194.493819
69.615782,47,194.596192
65.724166,41,194.680259
37.247912,41,194.908753
59.198485,41,195.028148
37.746487,43,195.145303
70.78676,44,195.347814
36.527497,44,195.426665
59.638481,47,195.502223
22.540463,43,195.786212
15.037949,44,195.872592
63.190647,50,195.955369
30.275877,38,196.15602
71.889477,44,196.275365
36.444654,41,196.368205
61.41333,44,196.577482
61.520963,47,196.700832
65.580603,49,196.810863
52.934655,44,197.032866
67.34802,44,197.130392
53.947675,44,197.292885
54.207128,47,197.455053
27.647537,47,197.585041
68.318247,40,197.783561
55.523584,41,197.90465
46.371079,50,198.030033
70.686639,43,198.246841
55.694369,46,198.363129
63.137013,50,198.487349
56.633554,38,198.65921
42.445067,46,198.775479
57.84578,47,198.849092
66.537148,49,199.051059
52.093201,47,199.15538
44.304465,47,199.375933
41.937729,41,199.492131
48.074244,38,199.587388
41.011803,44,199.722184
75.267509,47,199.989206
35.124382,47,200.093701
31.821166,44,200.305858
28.270247,47,200.440775
48.984296,43,200.540514
45.524897,44,200.746904
43.189965,50,200.860918
76.297174,47,200.984484
56.997922,47,201.221745
23.300378,41,201.324369
55.156026,44,201.420423
55.206819,49,201.66115
55.967659,41,201.745296
35.59565,50,201.878247
34.757577,44,202.106038
31.69073,46,202.212413
64.425372,47,202.443576
43.168266,44,202.560135
46.355009,44,202.651238
72.807597,44,203.004568
45.10375,44,203.090497
44.182517,47,203.192636
35.021943,46,203.411041
43.161822,42,203.502525
67.099066,44,203.5841
68.467579,40,203.793405
37.609447,46,203.937139
68.18015,49,204.055562
41.841129,44,204.274312
28.029629,44,204.394984
40.02815,46,204.51029
51.519233,44,204.691909
67.420757,44,204.773687
37.99178,46,204.835357
38.957484,46,205.018379
57.042964,44,205.080808
43.079865,41,205.154167
54.80077,44,205.400679
48.39245,47,205.520039
30.067314,43,205.722391
33.059567,44,205.844744
57.955799,44,205.958628
35.255141,47,206.175124
11.718856,44,206.292801
50.811753,41,206.407603
52.71283,44,206.604865
48.263855,50,206.708612
32.007196,49,206.799529
44.626831,38,206.999421
44.295224,41,207.119102
56.411785,47,207.221679
51.883337,41,207.457345
42.514653,44,207.568312
57.127155,44,207.683016
38.880206,47,207.900645
17.722801,47,208.01838
23.103593,47,208.140579
52.010438,39,208.348419
33.22051,37,208.443644
31.466471,44,208.556921
35.622,44,208.754883
45.082184,41,208.82805
58.104997,41,208.881078
39.188188,44,209.099422
39.076493,44,209.20906
45.58439,47,209.298181
46.874586,43,209.4958
43.164083,47,209.613058
64.470587,41,209.67687
51.09384,44,209.897127
64.235415,41,210.006245
64.833969,47,210.241226
29.313417,47,210.364164
25.814917,47,210.469098
57.771191,41,210.77797
69.064495,41,210.84561
56.77221,37,210.918291
27.442478,44,211.12044
57.197752,44,211.232629
41.928656,41,211.322098
51.795549,40,211.415756
49.749385,47,211.638099
68.140868,50,211.775159
40.552413,46,211.99177
58.174637,47,212.104523
21.360806,44,212.195928
28.818971,38,212.391932
31.877273,40,212.494423
69.526924,44,212.589751
42.310963,46,212.816136
42.853347,47,212.928539
15.54667,41,213.011011
57.151025,41,213.193338
27.835123,47,213.343598
38.42752,44,213.411575
70.118334,47,213.620929
42.50699,38,213.719636
48.425539,44,213.827414
23.424795,38,214.02369
35.691947,45,214.145565
57.402304,47,214.240895
39.055593,38,214.41845
34.406296,44,214.514188
76.657301,50,214.609756
43.815216,41,214.805535
18.467329,44,214.90888
17.528954,44,215.042825
69.592085,43,215.250147
26.104523,50,215.40239
45.097004,41,215.537561
35.342277,50,215.82434
32.081629,47,215.890489
56.473031,43,216.177339
47.568176,38,216.261257
35.380804,41,216.324007
63.600999,38,216.388955
65.659688,40,216.566973
34.592113,45,216.694701
46.831087,31,216.75118
45.022732,41,216.959888
45.714104,40,217.06514
58.5029,47,217.167078
69.951589,48,217.355311
27.2719,44,217.443696
44.705285,44,217.542579
44.329874,44,217.761252
14.299026,46,217.862161
36.320069,43,217.973392
43.943504,50,218.182152
56.24622,46,218.285085
33.489924,47,218.462664
25.379492,47,218.584958
47.284642,43,218.693187
15.877469,41,218.899452
70.677576,41,219.01898
48.195382,40,219.132801
24.570645,47,219.399175
50.144708,47,219.501944
49.694058,41,219.576438
69.190507,47,219.797599
35.320429,47,219.927301
44.000909,47,220.029155
17.749345,44,220.222962
21.92799,44,220.328337
41.616246,44,220.433002
41.898564,47,220.667939
54.808683,44,220.74232
27.504721,50,220.960093
36.358403,47,221.091203
41.169275,35,221.187763
38.610887,41,221.306908
38.3172,44,221.49362
38.798188,44,221.565188
27.765094,46,221.777226
45.761952,32,221.848263
15.601875,42,221.945755
18.307218,38,222.032906
62.356254,44,222.240066
64.343746,41,222.34959
54.410415,47,222.444254
54.838981,38,222.631
53.758215,47,222.76194
57.86765,44,222.841814
51.736043,44,223.038974
34.390135,44,223.116807
51.57796,44,223.193107
24.991918,40,223.406426
62.07215,46,223.508371
51.492331,44,223.714664
10.164009,42,223.848154
55.407508,41,223.947937
37.339767,43,224.043066
75.429991,44,224.253283
30.018947,41,224.360119
15.086027,43,224.496762
45.840586,38,224.717892
64.551925,44,224.826173
17.193156,37,224.932447
36.320648,46,225.154031
22.263177,41,225.258561
34.100099,41,225.371034
32.575433,35,225.573069
60.929425,41,225.676295
51.12498,40,225.777363
19.5985,41,225.959486
56.23758,44,226.056186
47.267098,44,226.158848
55.203917,46,226.510379
50.899265,44,226.621116
68.975491,45,226.730466
48.099152,44,226.947937
61.854855,47,227.051774
34.772365,46,227.144693
32.719067,41,227.360865
48.120019,47,227.456989
59.326329,44,227.54976
50.137566,44,227.768861
52.693607,50,227.868477
25.194011,44,228.06942
74.678074,50,228.207642
41.14279,49,228.341527
30.68653,47,228.56494
